verse	id	confidence	placement	method	text
Luke.15.8	Luke.15.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego diez dracmas, cada una valía aproximadamente el salario de un día
Luke.16.22	Luke.16.22-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego en el seno de Abraham; similarmente en el versículo 23
Luke.18.11	Luke.18.11-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O se puso en pie y oró para sí mismo
Luke.18.24	Luke.18.24-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente Viendo que se había entristecido; SBL, NE y WH Viéndolo
Luke.18.28	Luke.18.28-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Literalmente dejamos los nuestros; BYZ y TR dejamos todo
Luke.19.13	Luke.19.13-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, dio a cada siervo una mina. Una mina era muy probablemente una moneda de plata que valía cien dracmas, es decir, unos cien días de salario.
Luke.19.38	Luke.19.38-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Salmos 118:26
Luke.20.24	Luke.20.24-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Un denario era normalmente el salario de un día de un jornalero; véase Mateo 20:2.
Luke.22.1	Luke.22.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente la fiesta de los Ázimos; véase Éxodo 12:14–20.
Luke.22.37	Luke.22.37-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Isaías 53:12
Luke.22.64	Luke.22.64-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR incluyen y le golpeaban el rostro.
Luke.23.23	Luke.23.23-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR incluyen y la de los principales sacerdotes.
Luke.23.33	Luke.23.33-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego Kranion; Vulgata Calvariae, traducido en algunas versiones como Calvario
Luke.23.34	Luke.23.34-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Algunos manuscritos no incluyen Entonces Jesús dijo: “Padre... lo que hacen.”
Luke.23.35	Luke.23.35-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Véase Salmos 22:7.
Luke.23.38	Luke.23.38-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR incluyen escrito en griego, latín y hebreo; véase Juan 19:20.
Luke.23.42	Luke.23.42-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR dijo a Jesús: “Acuérdate de mí, Señor,
Luke.23.45	Luke.23.45-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O falló o fue oscurecido; BYZ y TR se oscureció
Luke.24.13	Luke.24.13-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego siendo una distancia de sesenta estadios; es decir, aproximadamente 11.1 kilómetros
John.1.5	John.1.5-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O comprendió
John.1.14	John.1.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O y habitó entre nosotros
John.1.14	John.1.14-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	O el Unigénito o el Único
John.1.18	John.1.18-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	O sino el unigénito Dios, que; BYZ y TR sino el unigénito Hijo, que
John.1.18	John.1.18-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Griego en el seno del Padre
John.1.26	John.1.26-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	O en; también en el versículo 31 y dos veces en 33
John.3.7	John.3.7-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	La palabra griega para vosotros es plural; también en el versículo 12.
John.3.16	John.3.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O unigénito o único; también en el versículo 18
John.3.25	John.3.25-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	TR y los judíos
John.4.1	John.4.1-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Literalmente Cuando, pues, Jesús supo que los fariseos habían oído que Jesús; NE, WH, BYZ y TR Cuando, pues, el Señor supo que los fariseos habían oído que Jesús
John.4.35	John.4.35-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente blancos
John.5.2	John.5.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O en arameo
John.5.3	John.5.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente En estas
John.6.14	John.6.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	SBL, NA, NE y WH Él había realizado
John.6.19	John.6.19-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego unos veinticinco o treinta estadios; es decir, aproximadamente 4.62 a 5.55 kilómetros
John.7.2	John.7.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, Sucot, la fiesta de peregrinación de otoño a Jerusalén; también traducida como la Fiesta de las Cabañas o la Fiesta de las Enramadas y originalmente llamada la Fiesta de la Cosecha (véase Éxodo 23:16 y Éxodo 34:22).
John.7.8	John.7.8-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	NE, WH, BYZ y TR Todavía no
John.7.35	John.7.35-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente ¿Se irá a la diáspora entre los griegos? El pueblo judío que vivía fuera de la tierra de Israel desde el exilio babilónico se llamaba la Diáspora.
John.7.39	John.7.39-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente el Espíritu no era todavía; BYZ y TR el Espíritu Santo no era todavía
John.8.9	John.8.9-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	NE, BYZ y TR incluyen y convencidos por su conciencia,
John.8.10	John.8.10-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	NE, BYZ y TR incluyen y no vieron más que a la mujer.
John.8.10	John.8.10-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	WH y NA dónde están
John.8.54	John.8.54-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	WH y TR Tu
John.9.4	John.9.4-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	BYZ y TR debo hacer
John.9.35	John.9.35-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR el Hijo de Dios
John.10.8	John.10.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ Todos los que vinieron
John.10.22	John.10.22-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, Hanucá, la celebración histórica de la revuelta macabea y la re-dedicación del templo
John.11.16	John.11.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Dídimo significa el gemelo.
John.11.18	John.11.18-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego unos quince estadios; es decir, aproximadamente 2.78 kilómetros
John.11.44	John.11.44-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego sudario
John.12.3	John.12.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego una litra; es decir, aproximadamente 340 gramos
John.12.5	John.12.5-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Un denario era normalmente el salario de un día de un jornalero; véase Mateo 20:2.
John.12.8	John.12.8-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Véase Deuteronomio 15:11.
John.12.13	John.12.13-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Salmos 118:26
John.13.16	John.13.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Citado en Juan 15:20
John.13.32	John.13.32-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	WH no incluye Si Dios es glorificado en Él.
John.14.14	John.14.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	TR no incluye Me.
John.14.15	John.14.15-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Si me amáis, guardad
John.14.16	John.14.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Consolador o Ayudador o Consejero; griego Paracleto; también en el versículo 26
John.15.20	John.15.20-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Juan 13:16
John.17.2	John.17.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente toda carne
John.17.11	John.17.11-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente Tu nombre, que me diste; TR Tu nombre. Estos me has dado; similarmente en el versículo 12
John.19.13	John.19.13-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O en arameo; también en los versículos 17 y 20
John.19.24	John.19.24-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Salmos 22:18
John.19.29	John.19.29-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Una vasija de vinagre; similarmente en el versículo 30
John.20.7	John.20.7-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego sudario
John.20.16	John.20.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O en arameo
John.20.24	John.20.24-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Dídimo significa el gemelo.
John.20.31	John.20.31-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O puedan seguir creyendo
John.21.1	John.21.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, el Mar de Galilea
John.21.2	John.21.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Dídimo significa el gemelo.
John.21.18	John.21.18-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O otros
John.21.20	John.21.20-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego se recostó en Su seno
Acts.1.4	Acts.1.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O comiendo juntos
Acts.1.20	Acts.1.20-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Salmos 69:25
Acts.2.1	Acts.2.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, Shavuot, la fiesta de peregrinación de finales de primavera a Jerusalén; también se conoce como la Fiesta de la Cosecha (véase Éxodo 23:16) o la Fiesta de las Semanas (véase Éxodo 34:22).
Acts.2.5	Acts.2.5-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O residiendo; similarmente en el versículo 14
Acts.2.25	Acts.2.25-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente Preví; véase el versículo 31.
Acts.2.43	Acts.2.43-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O temor
Acts.3.13	Acts.3.13-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Su siervo; también en el versículo 26
Acts.4.25	Acts.4.25-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O siervo; también en los versículos 27 y 30
Acts.5.33	Acts.5.33-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	ECM, BYZ, TR y Tischendorf; o tomaron consejo; NA, SBL, NE y WH quisieron
Acts.6.1	Acts.6.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente los helenistas comenzaron a murmurar contra los hebreos
Acts.7.13	Acts.7.13-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	O José fue dado a conocer a o José fue reconocido por
Acts.7.16	Acts.7.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente Y fueron llevados de vuelta
Acts.7.35	Acts.7.35-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Éxodo 2:14
Acts.7.54	Acts.7.54-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente Al oír estas cosas, se sintieron cortados en sus corazones,
Acts.8.27	Acts.8.27-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego Kandakē
Acts.9.8	Acts.9.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente no podía ver nada o no podía ver a nadie
Acts.9.29	Acts.9.29-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O helenistas
Acts.9.36	Acts.9.36-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Tabita en arameo y Dorcas en griego significan gacela.
Acts.10.9	Acts.10.9-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, alrededor del mediodía
Acts.10.14	Acts.10.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente común; similarmente en los versículos 15 y 28
Acts.11.2	Acts.11.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente los de la circuncisión
Acts.11.8	Acts.11.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente común; similarmente en el versículo 9
Acts.11.28	Acts.11.28-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O todo el mundo romano
Acts.12.1	Acts.12.1-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente extendió las manos para maltratar
Acts.12.20	Acts.12.20-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O se había enfurecido
Acts.12.25	Acts.12.25-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O habían cumplido su misión, regresaron a Jerusalén; NE y TR habían cumplido su misión, regresaron de Jerusalén
Acts.16.6	Acts.16.6-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente en Asia; Asia era una provincia romana en lo que hoy es el oeste de Turquía.
Acts.16.12	Acts.16.12-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente fuimos a Filipos, que es una ciudad principal del distrito de Macedonia—una colonia
Acts.16.16	Acts.16.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego un espíritu de Pitón; es decir, un espíritu de adivinación llamado así por la mítica serpiente asesinada por Apolo
Acts.17.19	Acts.17.19-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O la Colina de Ares o el Monte de Marte; también en el versículo 22 y añadido para mayor claridad en el versículo 33
Acts.17.22	Acts.17.22-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente en medio
Acts.17.26	Acts.17.26-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente De uno; BYZ y TR De una sangre
Acts.17.28	Acts.17.28-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Esta es probablemente una cita del filósofo cretense Epiménides de Cnoso.
Acts.18.7	Acts.18.7-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	ECM; NA, SBL, NE y WH Ticio Justo; BYZ y TR Justo
Acts.18.17	Acts.18.17-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente todos; BYZ y TR todos los griegos
Acts.18.21	Acts.18.21-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR Es absolutamente necesario que guarde esta fiesta que viene en Jerusalén, pero volveré
Acts.18.22	Acts.18.22-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente subió y saludó a la iglesia
Acts.18.25	Acts.18.25-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR acerca del Señor
Acts.19.1	Acts.19.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O la región montañosa
Acts.19.12	Acts.19.12-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego sudarios
Acts.19.23	Acts.19.23-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente surgió no poca perturbación
Acts.19.24	Acts.19.24-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente proporcionando no pocos negocios
Acts.19.31	Acts.19.31-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O amigos que eran asiarcas
Acts.20.15	Acts.20.15-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	BYZ y TR y, después de permanecer en Trogyllium,
Acts.20.28	Acts.20.28-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Tischendorf del Señor; BYZ y GOC del Señor y Dios
Acts.21.31	Acts.21.31-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente el comandante de la cohorte
Acts.22.2	Acts.22.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O en arameo; literalmente en la lengua hebrea
Acts.22.18	Acts.22.18-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente lo vi
Acts.23.16	Acts.23.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O la emboscada
Acts.24.1	Acts.24.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O un orador
Acts.26.14	Acts.26.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O en arameo; literalmente en la lengua hebrea
Acts.27.1	Acts.27.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Augusto
Acts.27.2	Acts.27.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente navegar a los lugares a lo largo de Asia; Asia era una provincia romana en lo que hoy es el oeste de Turquía.
Acts.27.9	Acts.27.9-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, Yom Kippur, el Día de la Expiación
Acts.27.16	Acts.27.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	NE, BYZ y TR Claudia
Acts.27.17	Acts.27.17-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O las velas
Acts.27.28	Acts.27.28-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	20 brazas equivalen aproximadamente a 36.6 metros.
Acts.27.37	Acts.27.37-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	WH 76
Acts.28.4	Acts.28.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego Dike; es decir, la diosa griega de la justicia
Acts.28.11	Acts.28.11-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego Dioscuros; es decir, los dioses griegos Cástor y Pólux
Acts.28.15	Acts.28.15-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	El Foro de Apio estaba a unos 70 kilómetros de Roma.
Acts.28.15	Acts.28.15-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Las Tres Tabernas estaba a unos 57 kilómetros de Roma.
Acts.28.16	Acts.28.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR incluyen el centurión entregó los presos al capitán del cuartel, pero.
